Date,DCS,VC,Desc1,Attr,Size,Item#,Last Sold,OHQty,OHExtP$,SoldQty,SoldExtP$,SoldM%,Str,PercentStockSold
4/24/2013,SHOWALW,BROOKS,ADDICTION-BLACK,B,9,109,1/21/2013,-1,-89.99,0,0,0,NVL,
4/24/2013,SHOWALW,NB,WW812WT,2A,9.5,112,10/16/2012,1,104.99,0,0,0,AA,
4/24/2013,SHOWALW,NB,WW812WT,2A,10,115,,1,104.99,0,0,0,NVL,
4/24/2013,SHORUNM,ASICS,DS TRAINER 16,D,10,139,1/3/2013,1,109.99,0,0,0,AA,
4/24/2013,SHORUNM,ASICS,DS TRAINER 16,D,11,141,9/13/2012,1,109.99,0,0,0,AA,
4/24/2013,MISACCACC,YURBUD,HEADPHONE YURBUDS,BLU/BLK,4,158,3/16/2013,1,29.99,0,0,0,NOV,
4/24/2013,MISACCACC,YURBUD,HEADPHONE YURBUDS,BLU/BLK,4,158,3/16/2013,1,29.99,0,0,0,TC1,
4/24/2013,MISACCACC,YURBUD,HEADPHONE YURBUDS,BLU/BLK,5,159,4/20/2013,2,59.98,0,0,0,AA,
4/24/2013,MISACCACC,YURBUD,HEADPHONE YURBUDS,BLU/BLK,5,159,4/20/2013,-1,-29.99,1,29.99,52.52,NVL,
4/24/2013,MISACCACC,YURBUD,HEADPHONE YURBUDS,BLU/BLK,5,159,4/20/2013,0,0,1,29.99,52.52,WB,
4/24/2013,MISACCACC,YURBUD,HEADPHONE YURBUDS,BLU/BLK,5,159,4/20/2013,4,119.96,0,0,0,TC2,
4/24/2013,MISACCACC,YURBUD,HEADPHONE YURBUDS,BLU/BLK,5,159,4/20/2013,0,0,2,59.98,52.52,TC1,
4/24/2013,MISACCACC,YURBUD,HEADPHONE YURBUDS,BLU/BLK,5,159,4/20/2013,0,0,1,29.99,52.52,AAW,
4/24/2013,MISACCACC,YURBUD,HEADPHONE YURBUDS,BLU/BLK,6,161,4/22/2013,3,89.97,2,59.98,52.52,AA,
4/24/2013,MISACCACC,YURBUD,HEADPHONE YURBUDS,BLU/BLK,6,161,4/22/2013,1,29.99,1,20.99,32.16,NOV,
4/24/2013,MISACCACC,YURBUD,HEADPHONE YURBUDS,BLU/BLK,6,161,4/22/2013,0,0,1,23.99,40.64,NVL,
4/24/2013,MISACCACC,YURBUD,HEADPHONE YURBUDS,BLU/BLK,6,161,4/22/2013,6,179.94,0,0,0,WB,
4/24/2013,MISACCACC,YURBUD,HEADPHONE YURBUDS,BLU/BLK,6,161,4/22/2013,4,119.96,1,29.99,52.52,TC2,
4/24/2013,MISACCACC,YURBUD,HEADPHONE YURBUDS,BLU/BLK,6,161,4/22/2013,4,119.96,2,59.98,52.52,TC1,
4/24/2013,MISACCACC,YURBUD,HEADPHONE YURBUDS,BLU/BLK,6,161,4/22/2013,1,29.99,2,59.98,52.52,AAW,
4/24/2013,MISACCACC,YURBUD,HEADPHONE YURBUDS,BLU/BLK,7,162,4/12/2013,5,149.95,0,0,0,AA,
4/24/2013,MISACCACC,YURBUD,HEADPHONE YURBUDS,BLU/BLK,7,162,4/12/2013,4,119.96,1,29.99,52.52,NOV,
4/24/2013,MISACCACC,YURBUD,HEADPHONE YURBUDS,BLU/BLK,7,162,4/12/2013,-1,-29.99,2,56.98,50.02,NVL,
4/24/2013,MISACCACC,YURBUD,HEADPHONE YURBUDS,BLU/BLK,7,162,4/12/2013,3,89.97,0,0,0,WB,
4/24/2013,MISACCACC,YURBUD,HEADPHONE YURBUDS,BLU/BLK,7,162,4/12/2013,6,179.94,0,0,0,TC2,
4/24/2013,MISACCACC,YURBUD,HEADPHONE YURBUDS,BLU/BLK,7,162,4/12/2013,3,89.97,0,0,0,TC1,
4/24/2013,MISACCACC,YURBUD,HEADPHONE YURBUDS,BLU/BLK,7,162,4/12/2013,0,0,3,89.97,52.52,AAW,
4/24/2013,MISELE,GARMIN,ANT+ STICK,BLK,ONE,164,,1,49.99,0,0,0,NOV,
4/24/2013,MISACCACC,GARMIN,HRM ELASTIC STRAP,BLK,L,165,8/22/2011,2,19.98,0,0,0,NOV,
4/24/2013,MISACCACC,GARMIN,HRM ELASTIC STRAP,BLK,L,165,8/22/2011,2,19.98,0,0,0,TC2,
4/24/2013,MISACCACC,GARMIN,HRM ELASTIC STRAP,BLK,L,165,8/22/2011,1,9.99,0,0,0,TC1,
4/24/2013,SHOWALW,NB,WW812WT,B,6,181,,1,104.99,0,0,0,NVL,
4/24/2013,APPCAPM,NIKE,CAP RF FEATHER LITE,445,ONE,188,3/22/2013,2,39.98,0,0,0,NOV,
4/24/2013,SHORUNM,MIZUNO,RIDER 11,D,7,193,3/20/2010,1,94.99,0,0,0,AAW,
4/24/2013,SHOWALW,NB,WW812WT,B,8,194,2/4/2013,2,209.98,0,0,0,TC1,
4/24/2013,SHOWALW,NB,WW812WT,B,8.5,195,,4,419.96,0,0,0,TC1,
4/24/2013,MISACCACC,NATHAN,BOTTLE STEEL W FLIP,HOPE,700ML,207,4/5/2013,2,39.98,0,0,0,AA,
4/24/2013,MISACCACC,NATHAN,BOTTLE STEEL W FLIP,HOPE,700ML,207,4/5/2013,1,19.99,0,0,0,NOV,
4/24/2013,MISACCACC,NATHAN,BOTTLE STEEL W FLIP,HOPE,700ML,207,4/5/2013,0,0,1,19.99,54.98,NVL,
4/24/2013,MISACCACC,NATHAN,BOTTLE STEEL W FLIP,HOPE,700ML,207,4/5/2013,2,39.98,0,0,0,AAW,
4/24/2013,MISACCACC,NATHAN,BOTTLE STEEL W FLIP,BL VINE,700ML,209,3/27/2013,0,0,1,17.99,49.97,NOV,
4/24/2013,MISACCACC,NATHAN,BOTTLE STEEL W FLIP,JPN FLWR,700ML,210,3/17/2013,1,19.99,0,0,0,AA,
4/24/2013,MISACCACC,NATHAN,BOTTLE STEEL W FLIP,JPN FLWR,700ML,210,3/17/2013,1,19.99,0,0,0,NOV,
4/24/2013,MISACCACC,NATHAN,BOTTLE STEEL W FLIP,JPN FLWR,700ML,210,3/17/2013,-1,-19.99,0,0,0,NVL,
4/24/2013,MISACCACC,NATHAN,5K RUNNING PAK,B,ONE,211,10/14/2012,1,24.99,0,0,0,TC1,
4/24/2013,MISACCACC,NATHAN,5K RUNNING PAK,B,ONE,211,10/14/2012,1,24.99,0,0,0,AAW,
4/24/2013,MISACCACC,NATHAN,5K RUNNING PAK,NY,ONE,213,1/20/2013,3,74.97,0,0,0,TC2,
4/24/2013,MISACCACC,NATHAN,5K RUNNING PAK,NY,ONE,213,1/20/2013,2,49.98,0,0,0,TC1,
4/24/2013,MISACCACC,NATHAN,5K RUNNING PAK,NY,ONE,213,1/20/2013,1,24.99,0,0,0,AAW,
4/24/2013,SHOWALW,NB,WW812WT,B,10,215,8/27/2012,1,104.99,0,0,0,NVL,
4/24/2013,SHOWALW,NB,WW812WT,B,10,215,8/27/2012,1,104.99,0,0,0,TC1,
4/24/2013,MISACCACC,PENGUI,SPIKE WRENCH,,ONE,216,4/20/2013,-1,-5.99,0,0,0,AA,
4/24/2013,MISACCACC,PENGUI,SPIKE WRENCH,,ONE,216,4/20/2013,1,5.99,1,4.19,29.59,WB,
4/24/2013,MISACCACC,PENGUI,SPIKE WRENCH,,ONE,216,4/20/2013,-1,-5.99,1,1,-195,TC1,
4/24/2013,MISACCACC,PENGUI,SPIKE WRENCH,,ONE,216,4/20/2013,3,17.97,0,0,0,AAW,
4/24/2013,APPSHIW,SKIRT,TOP TWILIGHT TANK,66,S,219,11/6/2012,1,54.99,0,0,0,TC2,
4/24/2013,APPSOCM,WRIGHT,SOCK DLX QUARTER,4,S,226,8/15/2012,-1,-11.99,0,0,0,NVL,
4/24/2013,APPSOCM,WRIGHT,SOCK DLX QUARTER,4,S,226,8/15/2012,1,11.99,0,0,0,AAW,
4/24/2013,APPSHIW,BROOKS,TOP D'LITE REV RCBK,545,S,261,,2,79.98,0,0,0,AA,
4/24/2013,APPSHIW,BROOKS,TOP D'LITE REV RCBK,545,S,261,,2,79.98,0,0,0,NVL,
4/24/2013,APPSHIW,BROOKS,TOP D'LITE REV RCBK,545,S,261,,2,79.98,0,0,0,TC2,
4/24/2013,APPSHIW,BROOKS,TOP D'LITE REV RCBK,545,S,261,,2,79.98,0,0,0,AAW,
4/24/2013,APPSHIW,BROOKS,TOP D'LITE REV RCBK,545,M,262,3/23/2013,2,79.98,0,0,0,AA,
4/24/2013,APPSHIW,BROOKS,TOP D'LITE REV RCBK,545,M,262,3/23/2013,2,79.98,0,0,0,NVL,
4/24/2013,APPSHIW,BROOKS,TOP D'LITE REV RCBK,545,M,262,3/23/2013,2,79.98,0,0,0,TC2,
4/24/2013,APPSHIW,BROOKS,TOP D'LITE REV RCBK,545,M,262,3/23/2013,1,39.99,0,0,0,AAW,
4/24/2013,APPSHIW,BROOKS,TOP D'LITE REV RCBK,545,L,263,4/18/2013,1,39.99,0,0,0,NVL,
4/24/2013,APPSHIW,BROOKS,TOP D'LITE REV RCBK,545,L,263,4/18/2013,0,0,1,39.99,55.99,TC2,
4/24/2013,APPSHIW,BROOKS,TOP D'LITE REV RCBK,545,L,263,4/18/2013,1,39.99,0,0,0,AAW,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,S,264,3/14/2013,2,63.98,0,0,0,AA,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,S,264,3/14/2013,2,63.98,0,0,0,NOV,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,S,264,3/14/2013,2,63.98,0,0,0,NVL,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,S,264,3/14/2013,2,63.98,0,0,0,WB,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,S,264,3/14/2013,2,63.98,0,0,0,TC2,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,S,264,3/14/2013,2,63.98,0,0,0,TC1,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,S,264,3/14/2013,1,31.99,0,0,0,AAW,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,M,265,4/22/2013,3,95.97,0,0,0,AA,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,M,265,4/22/2013,3,95.97,0,0,0,NOV,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,M,265,4/22/2013,2,63.98,1,31.99,55.99,NVL,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,M,265,4/22/2013,3,95.97,0,0,0,WB,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,M,265,4/22/2013,2,63.98,0,0,0,TC2,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,M,265,4/22/2013,2,63.98,0,0,0,TC1,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,M,265,4/22/2013,3,95.97,0,0,0,AAW,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,L,266,4/14/2013,2,63.98,0,0,0,NOV,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,L,266,4/14/2013,1,31.99,1,31.99,55.99,NVL,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,L,266,4/14/2013,2,63.98,0,0,0,WB,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,L,266,4/14/2013,1,31.99,0,0,0,TC2,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,L,266,4/14/2013,1,31.99,0,0,0,TC1,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,L,266,4/14/2013,2,63.98,0,0,0,AAW,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,XL,267,,1,31.99,0,0,0,AA,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,XL,267,,1,31.99,0,0,0,NVL,
4/24/2013,APPSHIW,BROOKS,TOP VRSTL EZ RZR BK,531,XL,267,,1,31.99,0,0,0,AAW,
4/24/2013,SHORUNM,ASICS,CUMULUS 14,D,15,268,4/18/2013,0,0,1,109.99,50.5,AAW,
4/24/2013,SHOSPE,ASICS,SPIVEY LD,D,8.5,269,3/15/2013,1,99.99,0,0,0,AAW,
4/24/2013,SHOSPE,ASICS,SPIVEY LD,D,9,270,,1,99.99,0,0,0,NOV,
4/24/2013,SHOSPE,ASICS,SPIVEY LD,D,9,270,,1,99.99,0,0,0,NVL,
4/24/2013,SHOSPE,ASICS,SPIVEY LD,D,9,270,,2,199.98,0,0,0,AAW,
4/24/2013,SHOSPE,ASICS,SPIVEY LD,D,9.5,271,3/24/2013,1,99.99,0,0,0,NVL,
4/24/2013,SHOSPE,ASICS,SPIVEY LD,D,9.5,271,3/24/2013,1,99.99,0,0,0,AAW,
4/24/2013,SHOSPE,ASICS,SPIVEY LD,D,10,273,4/15/2013,0,0,1,89.99,51.11,NOV,
4/24/2013,SHOSPE,ASICS,SPIVEY LD,D,10,273,4/15/2013,1,99.99,0,0,0,NVL,
4/24/2013,SHOSPE,ASICS,SPIVEY LD,D,10,273,4/15/2013,2,199.98,0,0,0,AAW,
4/24/2013,SHOSPE,ASICS,SPIVEY LD,D,10.5,274,,1,99.99,0,0,0,NOV,
4/24/2013,SHOSPE,ASICS,SPIVEY LD,D,10.5,274,,1,99.99,0,0,0,NVL,
4/24/2013,SHOSPE,ASICS,SPIVEY LD,D,10.5,274,,2,199.98,0,0,0,AAW,
4/24/2013,SHOSPE,ASICS,SPIVEY LD,D,11,275,,1,99.99,0,0,0,NOV,
4/24/2013,SHOSPE,ASICS,SPIVEY LD,D,11,275,,1,99.99,0,0,0,NVL,
4/24/2013,SHOSPE,ASICS,SPIVEY LD,D,11,275,,2,199.98,0,0,0,AAW,
4/24/2013,EVEEVE,RUNFIT,EVENT-TC N TRAINING,,,277,3/12/2013,-11,"-1,650.00",0,0,0,TC2,
4/24/2013,EVEEVE,RUNFIT,EVENT-TC N TRAINING,,,277,3/12/2013,-2,-300,0,0,0,TC1,
4/24/2013,SHOWALM,BROOKS,ADDICT-WHT VELCRO,D,8.5,289,5/14/2008,1,89.99,0,0,0,AAW,
4/24/2013,SHOWALW,NB,WW812WT,D,7,290,11/30/2012,1,104.99,0,0,0,NVL,
4/24/2013,APPSHIW,SMARTW,TOP MICROWEIGHT CREW,0,XS,318,3/9/2013,2,129.98,0,0,0,AAW,
4/24/2013,APPSHIW,SMARTW,TOP MICROWEIGHT CREW,0,M,320,3/1/2013,2,129.98,0,0,0,AAW,
4/24/2013,APPSHIW,SMARTW,TOP MICROWEIGHT CREW,0,L,321,3/31/2012,1,64.99,0,0,0,NOV,
4/24/2013,APPSHIW,SMARTW,TOP MICROWEIGHT CREW,0,L,321,3/31/2012,1,64.99,0,0,0,AAW,
4/24/2013,APPSHIW,SMARTW,TOP MICROWEIGHT CREW,0,XL,322,12/21/2010,1,64.99,0,0,0,AAW,
4/24/2013,APPPANW,SMARTW,PANT MICROWT BOTTOM,0,L,326,3/25/2013,0,0,1,32.49,9.97,NVL,
4/24/2013,APPPANW,SMARTW,PANT MICROWT BOTTOM,0,L,326,3/25/2013,1,64.99,0,0,0,TC2,
4/24/2013,MISACCACC,RUNFIT,MARTIAN MAGNET,,,351,,30,149.7,0,0,0,AAW,
4/24/2013,MISACCACC,RUNFIT,MARTIAN MAGNET,,,352,,30,149.7,0,0,0,AAW,
4/24/2013,MISACCACC,RUNFIT,MARTIAN MAGNET,,,353,,30,149.7,0,0,0,AAW,
4/24/2013,MISACCACC,RUNFIT,MARTIAN MAGNET,,,354,,30,149.7,0,0,0,AAW,
4/24/2013,APPTIGW,TRI2XU,TIGHT ELITE COMPRSN,MED,XS,374,,1,139.99,0,0,0,NOV,
4/24/2013,MISELE,TIMEX,WATCH IRON 30 OVER,BLK/RED,FULL,399,12/30/2012,3,164.97,0,0,0,NVL,
4/24/2013,MISELE,TIMEX,WATCH IRON 30 OVER,BLK/RED,FULL,399,12/30/2012,2,109.98,0,0,0,WB,
4/24/2013,MISELE,TIMEX,WATCH IRON 30 OVER,BLK/RED,FULL,399,12/30/2012,2,109.98,0,0,0,TC1,
4/24/2013,MISMED,SPENCO,TOTAL SUPPORT II,B,0,401,,1,29.99,0,0,0,NOV,
4/24/2013,APPSUPM,CEP,CALF SLEEVE ALLSPRT,ORG,III,406,4/19/2013,4,159.96,0,0,0,NOV,
4/24/2013,APPSUPM,CEP,CALF SLEEVE ALLSPRT,ORG,III,406,4/19/2013,1,39.99,0,0,0,NVL,
4/24/2013,APPSUPM,CEP,CALF SLEEVE ALLSPRT,ORG,III,406,4/19/2013,2,79.98,0,0,0,WB,
4/24/2013,APPSUPM,CEP,CALF SLEEVE ALLSPRT,ORG,III,406,4/19/2013,1,39.99,0,0,0,TC2,
4/24/2013,APPSUPM,CEP,CALF SLEEVE ALLSPRT,ORG,III,406,4/19/2013,0,0,1,39.99,57.49,TC1,
4/24/2013,APPSUPM,CEP,CALF SLEEVE ALLSPRT,ORG,III,406,4/19/2013,0,0,2,56.99,40.34,AAW,
4/24/2013,APPSUPM,CEP,CALF SLEEVE ALLSPRT,ORG,IV,407,4/22/2013,2,79.98,0,0,0,AA,
4/24/2013,APPSUPM,CEP,CALF SLEEVE ALLSPRT,ORG,IV,407,4/22/2013,3,119.97,1,39.99,57.49,NOV,
4/24/2013,APPSUPM,CEP,CALF SLEEVE ALLSPRT,ORG,IV,407,4/22/2013,1,39.99,1,39.99,57.49,NVL,
4/24/2013,APPSUPM,CEP,CALF SLEEVE ALLSPRT,ORG,IV,407,4/22/2013,2,79.98,0,0,0,WB,
4/24/2013,APPSUPM,CEP,CALF SLEEVE ALLSPRT,ORG,IV,407,4/22/2013,1,39.99,0,0,0,TC2,
4/24/2013,APPSUPM,CEP,CALF SLEEVE ALLSPRT,ORG,IV,407,4/22/2013,1,39.99,0,0,0,TC1,
4/24/2013,APPSUPM,CEP,CALF SLEEVE ALLSPRT,ORG,V,408,4/3/2013,1,39.99,0,0,0,AA,
4/24/2013,APPSUPM,CEP,CALF SLEEVE ALLSPRT,ORG,V,408,4/3/2013,1,39.99,0,0,0,NOV,
4/24/2013,APPSUPM,CEP,CALF SLEEVE ALLSPRT,ORG,V,408,4/3/2013,0,0,1,31.99,46.86,NVL,
4/24/2013,APPSUPM,CEP,CALF SLEEVE ALLSPRT,ORG,V,408,4/3/2013,1,39.99,0,0,0,WB,
4/24/2013,APPSUPM,CEP,CALF SLEEVE ALLSPRT,ORG,V,408,4/3/2013,1,39.99,0,0,0,TC1,
4/24/2013,APPSUPM,CEP,CALF SLEEVE ALLSPRT,ORG,V,408,4/3/2013,1,39.99,0,0,0,AAW,
4/24/2013,SHOSPE,SAUCON,SPITFIRE 2,D,11.5,417,4/23/2013,-1,-64.99,1,51.99,44.6,NOV,
4/24/2013,SHOSPE,SAUCON,SPITFIRE 2,D,11.5,417,4/23/2013,1,64.99,0,0,0,WB,
4/24/2013,SHOSPE,SAUCON,SPITFIRE 2,D,11.5,417,4/23/2013,0,0,1,58.49,50.76,TC1,
4/24/2013,SHOSPE,SAUCON,SPITFIRE 2,D,11.5,417,4/23/2013,0,0,1,51.99,44.6,AAW,
4/24/2013,SHOSPE,SAUCON,SPITFIRE 2,D,12,418,4/23/2013,1,64.99,0,0,0,NVL,
4/24/2013,SHOSPE,SAUCON,SPITFIRE 2,D,12,418,4/23/2013,2,129.98,0,0,0,WB,
4/24/2013,SHOSPE,SAUCON,SPITFIRE 2,D,12,418,4/23/2013,0,0,1,58.49,48.61,TC1,
4/24/2013,SHOSPE,SAUCON,SPITFIRE 2,D,12,418,4/23/2013,-1,-64.99,1,58.49,48.61,AAW,
4/24/2013,APPSHOW,OISELL,SHORT LONG ROGA,GRAPH,S,420,4/11/2013,2,97.98,0,0,0,AA,
4/24/2013,APPSHOW,OISELL,SHORT LONG ROGA,GRAPH,S,420,4/11/2013,2,97.98,0,0,0,NVL,
4/24/2013,APPSHOW,OISELL,SHORT LONG ROGA,GRAPH,S,420,4/11/2013,2,97.98,0,0,0,WB,
4/24/2013,APPSHOW,OISELL,SHORT LONG ROGA,GRAPH,S,420,4/11/2013,1,48.99,1,48.99,49.99,AAW,
4/24/2013,APPSHOW,OISELL,SHORT LONG ROGA,GRAPH,M,421,4/22/2013,3,146.97,0,0,0,AA,
4/24/2013,APPSHOW,OISELL,SHORT LONG ROGA,GRAPH,M,421,4/22/2013,2,97.98,1,48.99,49.99,NVL,
4/24/2013,APPSHOW,OISELL,SHORT LONG ROGA,GRAPH,M,421,4/22/2013,3,146.97,0,0,0,WB,
4/24/2013,APPSHOW,OISELL,SHORT LONG ROGA,GRAPH,M,421,4/22/2013,3,146.97,0,0,0,AAW,
4/24/2013,APPSHOW,OISELL,SHORT LONG ROGA,GRAPH,L,423,,1,48.99,0,0,0,AA,
4/24/2013,APPSHOW,OISELL,SHORT LONG ROGA,GRAPH,L,423,,1,48.99,0,0,0,NVL,
4/24/2013,APPSHOW,OISELL,SHORT LONG ROGA,GRAPH,L,423,,1,48.99,0,0,0,WB,
4/24/2013,APPSHOW,OISELL,SHORT LONG ROGA,GRAPH,L,423,,1,48.99,0,0,0,AAW,
4/24/2013,APPSHOM,LS GRN,SHORT TRI ELT COURS,20,XL,424,,1,129.99,0,0,0,NOV,
4/24/2013,APPSHOM,LS GRN,SHORT TRI ELT COURS,20,XL,424,,1,129.99,0,0,0,NVL,
4/24/2013,APPSHOM,LS GRN,SHORT TRI ELT COURS,20,XL,424,,2,259.98,0,0,0,AAW,
4/24/2013,APPSHIM,LS GRN,TOP PRO SL SMI-RLAX,5V3,M,425,,1,94.99,0,0,0,NOV,
4/24/2013,APPSHIM,LS GRN,TOP PRO SL SMI-RLAX,5V3,M,425,,1,94.99,0,0,0,NVL,
4/24/2013,APPSHIM,LS GRN,TOP PRO SL SMI-RLAX,5V3,M,425,,1,94.99,0,0,0,TC2,
4/24/2013,APPSHIM,LS GRN,TOP PRO SL SMI-RLAX,5V3,M,425,,1,94.99,0,0,0,AAW,
4/24/2013,APPSHIM,LS GRN,TOP PRO SL SMI-RLAX,5V3,L,426,4/5/2013,2,189.98,0,0,0,NOV,
4/24/2013,APPSHIM,LS GRN,TOP PRO SL SMI-RLAX,5V3,L,426,4/5/2013,1,94.99,0,0,0,NVL,
4/24/2013,APPSHIM,LS GRN,TOP PRO SL SMI-RLAX,5V3,L,426,4/5/2013,1,94.99,0,0,0,TC2,
4/24/2013,APPSHIM,LS GRN,TOP PRO SL SMI-RLAX,5V3,L,426,4/5/2013,1,94.99,1,80.74,44.12,AAW,
4/24/2013,APPSHIM,LS GRN,TOP PRO SL SMI-RLAX,5V3,XL,427,,2,189.98,0,0,0,NOV,
4/24/2013,APPSHIM,LS GRN,TOP PRO SL SMI-RLAX,5V3,XL,427,,1,94.99,0,0,0,NVL,
4/24/2013,APPSHIM,LS GRN,TOP PRO SL SMI-RLAX,5V3,XL,427,,1,94.99,0,0,0,TC2,
4/24/2013,APPSHIM,LS GRN,TOP PRO SL SMI-RLAX,5V3,XL,427,,2,189.98,0,0,0,AAW,
4/24/2013,APPSHIM,LS GRN,TOP PRO SL SMI-RLAX,5V3,XXL,428,,2,189.98,0,0,0,NOV,
4/24/2013,APPSHIM,LS GRN,TOP PRO SL SMI-RLAX,5V3,XXL,428,,1,94.99,0,0,0,NVL,
4/24/2013,APPSHIM,LS GRN,TOP PRO SL SMI-RLAX,5V3,XXL,428,,1,94.99,0,0,0,TC2,
4/24/2013,APPSHIM,LS GRN,TOP PRO SL SMI-RLAX,5V3,XXL,428,,3,284.97,0,0,0,AAW,
4/24/2013,APPSHOM,MIZUNO,SHORT RIDER,9190,M,430,,3,134.97,0,0,0,AA,
4/24/2013,APPSHOM,MIZUNO,SHORT RIDER,9190,M,430,,3,134.97,0,0,0,NOV,
4/24/2013,APPSHOM,MIZUNO,SHORT RIDER,9190,M,430,,3,134.97,0,0,0,NVL,
4/24/2013,APPSHOM,MIZUNO,SHORT RIDER,9190,M,430,,3,134.97,0,0,0,TC2,
4/24/2013,APPSHOM,MIZUNO,SHORT RIDER,9190,M,430,,3,134.97,0,0,0,AAW,
4/24/2013,APPTIGM,SAUCON,TIGHT OMNI LX II,MED,M,449,12/2/2012,1,64.99,0,0,0,TC1,
4/24/2013,GIF,RUNFIT,GIFT CERTIFICATE,,,452,3/15/2013,0,0,-2,-60,100,NOV,
4/24/2013,GIF,RUNFIT,GIFT CERTIFICATE,,,452,3/15/2013,0,0,-10,-605,100,NVL,
4/24/2013,GIF,RUNFIT,GIFT CERTIFICATE,,,452,3/15/2013,0,0,-1,-30.73,100,WB,
4/24/2013,GIF,RUNFIT,GIFT CERTIFICATE,,,452,3/15/2013,0,0,-2,-75,100,TC2,
4/24/2013,GIF,RUNFIT,GIFT CERTIFICATE,,,452,3/15/2013,0,0,-6,-270,100,TC1,
4/24/2013,GIF,RUNFIT,GIFT CERTIFICATE,,,452,3/15/2013,0,0,-4,-195,100,AAW,
4/24/2013,SHO,RUNFIT,DEFECTIVE ITEM SHOE,,,453,2/22/2013,0,0,-4,-489.96,100,AA,
4/24/2013,SHO,RUNFIT,DEFECTIVE ITEM SHOE,,,453,2/22/2013,0,0,-10,-945.02,100,NOV,
4/24/2013,SHO,RUNFIT,DEFECTIVE ITEM SHOE,,,453,2/22/2013,0,0,-11,"-1,114.83",100,NVL,
4/24/2013,SHO,RUNFIT,DEFECTIVE ITEM SHOE,,,453,2/22/2013,0,0,-2,-208.98,100,WB,
4/24/2013,SHO,RUNFIT,DEFECTIVE ITEM SHOE,,,453,2/22/2013,0,0,-5,-558.95,100,TC2,
4/24/2013,SHO,RUNFIT,DEFECTIVE ITEM SHOE,,,453,2/22/2013,0,0,-11,"-1,212.40",100,AAW,
4/24/2013,MISMED,POWERS,PINNACLE MAXX,RED,B,463,2/6/2013,4,179.96,0,0,0,AA,
4/24/2013,MISMED,POWERS,PINNACLE MAXX,RED,B,463,2/6/2013,2,89.98,0,0,0,NOV,
4/24/2013,MISMED,POWERS,PINNACLE MAXX,RED,B,463,2/6/2013,5,224.95,0,0,0,NVL,
4/24/2013,MISMED,POWERS,PINNACLE MAXX,RED,B,463,2/6/2013,3,134.97,0,0,0,WB,
4/24/2013,MISMED,POWERS,PINNACLE MAXX,RED,B,463,2/6/2013,2,89.98,0,0,0,TC2,
4/24/2013,MISMED,POWERS,PINNACLE MAXX,RED,B,463,2/6/2013,2,89.98,0,0,0,TC1,
4/24/2013,MISMED,POWERS,PINNACLE MAXX,RED,B,463,2/6/2013,3,134.97,0,0,0,AAW,
4/24/2013,SHOSPE,SAUCON,SPITFIRE 2,D,13,465,3/29/2013,0,0,1,51.99,41.37,NVL,
4/24/2013,SHOSPE,SAUCON,SPITFIRE 2,D,13,465,3/29/2013,1,64.99,0,0,0,WB,
4/24/2013,SHOSPE,SAUCON,SPITFIRE 2,B,7,466,4/10/2013,-1,-64.99,0,0,0,NOV,
4/24/2013,SHOSPE,SAUCON,SPITFIRE 2,B,7,466,4/10/2013,0,0,2,110.48,47.86,NVL,
4/24/2013,SHOSPE,SAUCON,SPITFIRE 2,B,7,466,4/10/2013,0,0,1,51.99,44.6,AAW,
4/24/2013,SHOSPE,SAUCON,SPITFIRE 2,B,7.5,467,4/22/2013,-1,-64.99,1,64.99,55.69,NOV,
4/24/2013,SHOSPE,SAUCON,SPITFIRE 2,B,7.5,467,4/22/2013,0,0,1,58.49,50.76,NVL,
4/24/2013,SHOSPE,SAUCON,SPITFIRE 2,B,7.5,467,4/22/2013,0,0,1,58.49,50.76,WB,
